421650;Hepatite B (< 30 Dias);2016;0.6992
421650;Hepatite B (< 30 Dias);2017;0.8347
421650;Hepatite B (< 30 Dias);2018;0.8305
421650;Hepatite B (< 30 Dias);2019;0.8837
421650;Hepatite B (< 30 Dias);2020;0.9861
421650;Hepatite B (< 30 Dias);2021;0.8226
421650;Hepatite B (< 30 Dias);2022;0.8494
421650;Hepatite A Infantil;2023;1.0161
421650;Hepatite A Infantil;2024;0.7332
421650;Hepatite A Infantil;2025;0.8756
421650;Hepatite A Infantil;2026;0.8136
421650;Hepatite A Infantil;2015;1.0592
421650;Hepatite A Infantil;2016;1.0108
421650;Hepatite A Infantil;2017;0.9106
421650;Hepatite A Infantil;2018;0.9633
421650;Hepatite A Infantil;2019;0.9612
421650;Hepatite A Infantil;2020;0.9861
421650;Hepatite A Infantil;2021;0.9280
421650;Hepatite A Infantil;2022;0.8025
421650;DTP (1° Reforço);2023;1.0161
421650;DTP (1° Reforço);2024;0.8549
421650;DTP (1° Reforço);2025;0.7746
421650;DTP (1° Reforço);2026;0.7458
421650;Febre Amarela;2023;1.0547
421650;Febre Amarela;2024;0.7979
421650;Febre Amarela;2025;0.7772
421650;Febre Amarela;2026;0.8023
421650;Febre Amarela;2015;1.1480
421650;Febre Amarela;2016;1.0027
421650;Febre Amarela;2017;0.9729
421650;Febre Amarela;2018;0.8588
421650;Febre Amarela;2019;0.9307
421650;Febre Amarela;2020;0.9224
421650;Febre Amarela;2021;0.9152
421650;Febre Amarela;2022;0.7679
421650;Polio Injetável (VIP);2023;1.1125
421650;Polio Injetável (VIP);2024;0.8964
421650;Polio Injetável (VIP);2025;0.9093
421650;Polio Injetável (VIP);2026;0.7740
421650;Polio Injetável (VIP);2015;1.1875
421650;Polio Injetável (VIP);2016;1.0244
421650;Polio Injetável (VIP);2017;1.0163
421650;Polio Injetável (VIP);2018;0.9294
421650;Polio Injetável (VIP);2019;1.0332
421650;Polio Injetável (VIP);2020;1.0471
421650;Polio Injetável (VIP);2021;0.8920
421650;Polio Injetável (VIP);2022;0.7704
421650;Tríplice Viral - 1° Dose;2023;1.2186
421650;Tríplice Viral - 1° Dose;2024;0.8653
421650;Tríplice Viral - 1° Dose;2025;0.9482
421650;Tríplice Viral - 1° Dose;2026;0.9322
421650;Tríplice Viral - 1° Dose;2015;1.0658
421650;Tríplice Viral - 1° Dose;2016;1.1192
421650;Tríplice Viral - 1° Dose;2017;0.9539
421650;Tríplice Viral - 1° Dose;2018;0.9661
421650;Tríplice Viral - 1° Dose;2019;1.0748
421650;Tríplice Viral - 1° Dose;2020;1.0471
421650;Tríplice Viral - 1° Dose;2021;1.0154
421650;Tríplice Viral - 1° Dose;2022;0.8247
421650;Tríplice Viral - 2° Dose;2023;1.0000
421650;Tríplice Viral - 2° Dose;2024;0.8290
421650;Tríplice Viral - 2° Dose;2025;0.8497
421650;Tríplice Viral - 2° Dose;2026;0.7345
421650;Tríplice Viral - 2° Dose;2015;1.0395
421650;Tríplice Viral - 2° Dose;2016;1.1030
421650;Tríplice Viral - 2° Dose;2017;0.9106
421650;Tríplice Viral - 2° Dose;2018;0.9633
421650;Tríplice Viral - 2° Dose;2019;0.9668
421650;Tríplice Viral - 2° Dose;2020;0.8975
421650;Tríplice Viral - 2° Dose;2021;0.8278
421650;Tríplice Viral - 2° Dose;2022;0.8049
421650;Pneumo 10;2023;1.1254
421650;Pneumo 10;2026;0.7684
421650;Pneumo 10;2015;1.2467
421650;Pneumo 10;2016;1.0488
421650;Pneumo 10;2017;1.0136
421650;Pneumo 10;2018;0.9831
421650;Pneumo 10;2019;1.0388
421650;Pneumo 10;2020;1.0914
421650;Pneumo 10;2021;0.9100
421650;Pneumo 10;2022;0.8790
421650;Pneumo 10 (1° Reforço);2023;1.1736
421650;Pneumo 10 (1° Reforço);2026;0.8531
421650;Pneumo 10 (1° Reforço);2015;1.1842
421650;Pneumo 10 (1° Reforço);2016;0.9892
421650;Pneumo 10 (1° Reforço);2017;0.9539
421650;Pneumo 10 (1° Reforço);2018;0.9407
421650;Pneumo 10 (1° Reforço);2019;1.0693
421650;Pneumo 10 (1° Reforço);2020;1.0111
421650;Pneumo 10 (1° Reforço);2021;0.9871
421650;Pneumo 10 (1° Reforço);2022;0.8123
421650;Polio Oral Bivalente;2023;1.0064
421650;Polio Oral Bivalente;2024;0.8964
421650;Varicela;2023;0.8585
421650;Varicela;2024;0.7306
421650;Varicela;2025;0.7798
421650;Varicela;2026;0.7458
421650;Varicela;2020;0.9612
421650;Varicela;2021;0.9383
421650;Varicela;2022;0.8074
421650;Meningo C;2023;1.1318
421650;Meningo C;2024;0.9404
421650;Meningo C;2025;0.8886
421650;Meningo C;2026;0.8362
421650;Meningo C;2016;0.3297
421650;Meningo C (1° Reforço);2023;1.1768
421650;Penta (DTP/HepB/Hib);2023;1.1158
421650;Penta (DTP/HepB/Hib);2024;0.8964
421650;Penta (DTP/HepB/Hib);2025;0.9171
421650;Penta (DTP/HepB/Hib);2026;0.7797
421650;Penta (DTP/HepB/Hib);2015;1.2270
421650;Penta (DTP/HepB/Hib);2016;1.0054
421650;Penta (DTP/HepB/Hib);2017;1.0000
421650;Penta (DTP/HepB/Hib);2018;0.9350
421650;Penta (DTP/HepB/Hib);2019;0.7645
421650;Penta (DTP/HepB/Hib);2020;0.9945
421650;Penta (DTP/HepB/Hib);2021;0.8972
421650;Penta (DTP/HepB/Hib);2022;0.7827
421650;Rotavírus;2023;1.0868
421650;Rotavírus;2024;0.8964
421650;Rotavírus;2025;0.8964
421650;Rotavírus;2026;0.8870
421650;Rotavírus;2015;1.1842
421650;Rotavírus;2016;1.0271
421650;Rotavírus;2017;1.0000
421650;Rotavírus;2018;0.9718
421650;Rotavírus;2019;1.0000
421650;Rotavírus;2020;1.0139
421650;Rotavírus;2021;0.8663
421650;Rotavírus;2022;0.8247
421650;Hepatite B (<= 1 dia);2024;0.0466
421650;Hepatite B (<= 1 dia);2025;0.0596
421650;Hepatite B (<= 1 dia);2026;0.0508
421650;Hepatite B (<= 2 dias);2024;0.0829
421650;Hepatite B (<= 2 dias);2025;0.1269
421650;Hepatite B (<= 2 dias);2026;0.1130
421650;Polio Injetável (VIP)(Reforço);2025;0.8523
421650;Polio Injetável (VIP)(Reforço);2026;0.8249
421650;Pneumocócica Conjugada;2024;0.9223
421650;Pneumocócica Conjugada;2025;0.9352
421650;Pneumocócica Conjugada;2026;0.8644
421650;Pneumocócica Conjugada (1° Reforço);2024;0.8394
421650;Pneumocócica Conjugada (1° Reforço);2025;0.9223
421650;Pneumocócica Conjugada (1° Reforço);2026;0.9379
421650;Pneumo 20;2026;0.0847
421650;Pneumo 20 (1° Reforço);2026;0.0904
421650;Meningocócica Conjugada (1° Reforço);2024;0.8523
421650;Meningocócica Conjugada (1° Reforço);2025;0.9301
421650;Meningocócica Conjugada (1° Reforço);2026;0.9322
421650;Meningocócica Conjugada (1° Reforço);2015;1.2072
421650;Meningocócica Conjugada (1° Reforço);2016;1.1057
421650;Meningocócica Conjugada (1° Reforço);2017;0.9566
421650;Meningocócica Conjugada (1° Reforço);2018;0.9548
421650;Meningocócica Conjugada (1° Reforço);2019;1.0582
